ENSDARG00000077720	CABZ01062422.1
ENSDARG00000004722	ddr2l
ENSDARG00000059679	zgc:158343
ENSDARG00000054962	TOR4A (1 of 4)
ENSDARG00000091169	TOR4A (2 of 4)
ENSDARG00000073808	WDR31
ENSDARG00000078938	CR936408.1
ENSDARG00000063288	slc2a11b
ENSDARG00000095464	zgc:66350
ENSDARG00000025820	chek2
ENSDARG00000075416	HSCB
ENSDARG00000068915	si:ch211-182e10.4
ENSDARG00000095118	si:dkey-211f1.1
ENSDARG00000095661	si:dkey-211f1.2
ENSDARG00000094523	si:dkey-258p11.1
ENSDARG00000094855	si:dkey-258p11.2
ENSDARG00000092211	si:dkey-258p11.3
ENSDARG00000089918	rtn4r
ENSDARG00000090035	rtn4r
ENSDARG00000086512	PRODH (3 of 3)
ENSDARG00000079757	SCARF2
ENSDARG00000010602	zgc:112294
ENSDARG00000078272	CABP7 (2 of 2)
ENSDARG00000020204	nf2a
ENSDARG00000076611	fbxo21
ENSDARG00000028346	tesca
ENSDARG00000079089	fbxw8
ENSDARG00000090789	5S_rRNA
ENSDARG00000053019	rnft2
ENSDARG00000078315	C5H12orf49
ENSDARG00000079588	gatsl3
ENSDARG00000005320	nipsnap1
ENSDARG00000068910	nos1
ENSDARG00000093726	si:ch211-240j18.2
ENSDARG00000094526	ksr2
ENSDARG00000084930	5S_rRNA
ENSDARG00000087938	5S_rRNA
ENSDARG00000091159	5S_rRNA
ENSDARG00000094172	si:ch73-263f13.1
ENSDARG00000078551	zgc:171242
ENSDARG00000035634	rfc5
ENSDARG00000058608	wsb2
ENSDARG00000058605	vsig10
ENSDARG00000068863	si:dkey-98f17.5
ENSDARG00000083432	mir22b
ENSDARG00000062780	AIFM3
ENSDARG00000076137	CLDN22
ENSDARG00000015905	lztr1
ENSDARG00000058533	pole
ENSDARG00000002300	p2rx2
ENSDARG00000018902	pes
ENSDARG00000062711	gal3st1
ENSDARG00000002016	ppil2
ENSDARG00000084021	5S_rRNA
ENSDARG00000035630	ypel1
ENSDARG00000027552	mapk1
ENSDARG00000005786	ppm1f
ENSDARG00000027586	top3b
ENSDARG00000083224	mir130c-2
ENSDARG00000082169	mir301b
ENSDARG00000081232	mir454b
ENSDARG00000080347	mir130b
ENSDARG00000035631	sdf2l1
ENSDARG00000062655	ydjc
ENSDARG00000027141	ube2l3b
ENSDARG00000058389	ccl-c5a
ENSDARG00000035632	zgc:194112
ENSDARG00000035633	tctn2
ENSDARG00000059729	si:ch211-89f7.1
ENSDARG00000074309	cnnm4
ENSDARG00000092541	CNNM4 (1 of 3)
ENSDARG00000092098	CKAP2L
ENSDARG00000068011	si:ch211-255a21.2
ENSDARG00000094715	si:ch211-255a21.4
ENSDARG00000068822	purba
ENSDARG00000068820	h2afva
ENSDARG00000012281	zgc:65851
ENSDARG00000032039	mxd1
ENSDARG00000035625	snrnp27
ENSDARG00000074581	add2
ENSDARG00000087166	figla
ENSDARG00000026964	hk2
ENSDARG00000028859	figla
ENSDARG00000095284	MDFIC (2 of 2)
ENSDARG00000062631	npffr1l2
ENSDARG00000062646	tet3
ENSDARG00000016128	ap3m2
ENSDARG00000018907	kat6a
ENSDARG00000068759	CDCA2
ENSDARG00000079611	SEMA4C
ENSDARG00000084700	5S_rRNA
ENSDARG00000083583	5S_rRNA
ENSDARG00000031891	tbx1
ENSDARG00000036293	gnb1l
ENSDARG00000082465	CR847528.1
ENSDARG00000094470	txnrd2
ENSDARG00000075923	TXNRD2 (1 of 2)
ENSDARG00000042069	pebp1
ENSDARG00000060751	taok3a
ENSDARG00000073737	suds3
ENSDARG00000068742	CR384085.1
ENSDARG00000084148	SNORD63
ENSDARG00000086327	srrm4
ENSDARG00000083791	5S_rRNA
ENSDARG00000058365	hspb8
ENSDARG00000058362	BX649391.1
ENSDARG00000092405	si:dkey-119p2.1
ENSDARG00000035622	xbp1
ENSDARG00000062573	znrf3
ENSDARG00000035618	COQ5
ENSDARG00000062579	kremen1
ENSDARG00000078515	SUSD2
ENSDARG00000090174	SLC39A14
ENSDARG00000062601	piwil2
ENSDARG00000084903	5S_rRNA
ENSDARG00000095272	si:ch211-10p21.1
ENSDARG00000023267	atad1a
ENSDARG00000006832	GALNT9
ENSDARG00000083199	5S_rRNA
ENSDARG00000095235	si:dkey-88d12.1
ENSDARG00000088481	5S_rRNA
ENSDARG00000088685	CABZ01093082.1
ENSDARG00000092687	si:ch211-211i20.1
ENSDARG00000058232	fbrsl1
ENSDARG00000075347	chfr
ENSDARG00000013434	hira
ENSDARG00000059424	RNF215
ENSDARG00000013058	ascc2
ENSDARG00000018508	zdhhc8b
ENSDARG00000093201	si:dkey-112e17.1
ENSDARG00000085376	5S_rRNA
ENSDARG00000062538	si:dkey-215k6.1
ENSDARG00000012468	aacs
ENSDARG00000010108	bri3bp
ENSDARG00000029250	poli
ENSDARG00000035608	pgam5
ENSDARG00000035607	ankle2
ENSDARG00000062511	golga3
ENSDARG00000014817	ranbp1
ENSDARG00000086007	SNORA77
ENSDARG00000068650	fam214b
ENSDARG00000017391	unc13ba
ENSDARG00000062040	atp8b5a
ENSDARG00000095288	rusc2
ENSDARG00000092739	si:ch211-250o15.5
ENSDARG00000061994	acacb
ENSDARG00000010591	foxn4
ENSDARG00000061968	myo1ha
ENSDARG00000017115	kctd10
ENSDARG00000061960	ube3b
ENSDARG00000086884	5S_rRNA
ENSDARG00000035606	aldh3b2
ENSDARG00000068344	mmab
ENSDARG00000004130	mvk
ENSDARG00000090797	fam222a
ENSDARG00000061941	trpv4
ENSDARG00000061921	gltpa
ENSDARG00000035605	tchp
ENSDARG00000061915	git2a
ENSDARG00000061901	ankrd13a
ENSDARG00000095754	si:dkey-234h16.7
ENSDARG00000057017	slc6a4b
ENSDARG00000028857	SGSM1 (2 of 2)
ENSDARG00000056855	GATC
ENSDARG00000086374	isg15
ENSDARG00000003144	PXMP2
ENSDARG00000056842	usp30
ENSDARG00000056833	svopa
ENSDARG00000035603	dao.2
ENSDARG00000035602	dao.1
ENSDARG00000035601	dao.3
ENSDARG00000056780	ssh1a
ENSDARG00000090682	si:ch211-108c6.2
ENSDARG00000035598	coro1ca
ENSDARG00000095259	tmem119a
ENSDARG00000092834	si:ch211-191d15.2
ENSDARG00000035596	ISCU (1 of 2)
ENSDARG00000008032	sart3
ENSDARG00000035595	ficd
ENSDARG00000095509	si:dkeyp-91h9.1
ENSDARG00000090890	cmklr1
ENSDARG00000093228	CMKLR1 (2 of 3)
ENSDARG00000092087	CMKLR1 (3 of 3)
ENSDARG00000061819	wscd2
ENSDARG00000083427	5S_rRNA
ENSDARG00000068279	si:ch211-240b21.2
ENSDARG00000002405	si:ch211-225b11.1
ENSDARG00000005104	limk2
ENSDARG00000003281	pik3ip1
ENSDARG00000093563	si:ch211-225b11.4
ENSDARG00000035579	si:dkey-174n20.1
ENSDARG00000011065	camk2b1
ENSDARG00000061806	si:dkey-174n20.3
ENSDARG00000094417	si:dkey-13n15.2
ENSDARG00000091403	5S_rRNA
ENSDARG00000035578	hs3st1l2
ENSDARG00000035577	cds2
ENSDARG00000061784	arhgap25
ENSDARG00000061769	bmp10
ENSDARG00000078002	si:dkey-13n15.11
ENSDARG00000086932	BX470224.1
ENSDARG00000093719	si:dkey-13n15.8
ENSDARG00000093599	si:dkey-13n15.9
ENSDARG00000092793	si:dkey-13n15.10
ENSDARG00000087523	BX470224.2
ENSDARG00000095348	sh2d1a
ENSDARG00000003403	tenm1
ENSDARG00000090257	5S_rRNA
ENSDARG00000091976	si:dkey-148b12.4
ENSDARG00000012776	ENSDARG00000012776
ENSDARG00000076998	GAB3 (2 of 2)
ENSDARG00000093081	GAB3 (1 of 2)
ENSDARG00000061746	arhgef9a
ENSDARG00000079624	amer1
ENSDARG00000017086	asb12a
ENSDARG00000008592	mtmr8
ENSDARG00000034138	shisa2
ENSDARG00000015314	zc4h2
ENSDARG00000094151	si:dkey-286f3.5
ENSDARG00000062463	zc3h12b
ENSDARG00000062457	las1l
ENSDARG00000058128	msna
ENSDARG00000038956	fdx1b
ENSDARG00000080589	mir223
ENSDARG00000093708	arhgap20b
ENSDARG00000058120	GPR83
ENSDARG00000094418	si:dkey-27p18.7
ENSDARG00000092228	si:dkey-27p18.3
ENSDARG00000093947	si:dkey-27p18.6
ENSDARG00000058110	BX546499.1
ENSDARG00000092602	BX546499.2
ENSDARG00000068624	SPTBN4 (3 of 3)
ENSDARG00000058105	rpl36a
ENSDARG00000058103	glra4b
ENSDARG00000058088	pdcd8
ENSDARG00000058068	tnfsf10l4
ENSDARG00000091926	si:dkey-103e21.5
ENSDARG00000020482	nono
ENSDARG00000035610	zgc:113208
ENSDARG00000035609	mtnr1c
ENSDARG00000093945	VMA21
ENSDARG00000016536	npas2
ENSDARG00000010331	C5HXorf57
ENSDARG00000039374	APOOL
ENSDARG00000075491	si:ch211-26b3.4
ENSDARG00000083718	5S_rRNA
ENSDARG00000094025	si:dkey-237j10.2
ENSDARG00000062326	HMGN1 (1 of 2)
ENSDARG00000035540	BRWD3
ENSDARG00000035549	uprt
ENSDARG00000089271	si:dkey-114c15.7
ENSDARG00000015524	prps1a
ENSDARG00000092060	tbx5b
ENSDARG00000095150	si:dkey-114c15.5
ENSDARG00000093383	si:dkey-114c15.6
ENSDARG00000035550	ccdc42b
ENSDARG00000035551	iqcd
ENSDARG00000062362	tpcn1
ENSDARG00000080223	5S_rRNA
ENSDARG00000035552	agtr2
ENSDARG00000094760	si:dkey-125i10.3
ENSDARG00000011929	plp1b
ENSDARG00000062376	nlgn3b
ENSDARG00000094576	si:ch73-166n24.2
ENSDARG00000032737	gria3a
ENSDARG00000090066	CT025748.1
ENSDARG00000088297	5S_rRNA
ENSDARG00000092464	CCHCR1 (2 of 2)
ENSDARG00000093389	CCHCR1 (1 of 2)
ENSDARG00000094279	si:dkeyp-20g2.3
ENSDARG00000011783	stag2a
ENSDARG00000010752	acsl4l
ENSDARG00000013382	zgc:86607
ENSDARG00000012432	fam76b
ENSDARG00000004587	KAT5 (1 of 2)
ENSDARG00000004616	mtmr2
ENSDARG00000035553	cx27.5
ENSDARG00000004082	cx39.9
ENSDARG00000062192	TBC1D8B
ENSDARG00000085600	5S_rRNA
ENSDARG00000016867	rnf128a
ENSDARG00000025275	gbgt1l1
ENSDARG00000005257	GBGT1 (8 of 10)
ENSDARG00000092718	gbgt1l2
ENSDARG00000094600	si:ch211-287c22.2
ENSDARG00000093305	si:ch211-287c22.3
ENSDARG00000068503	gbgt1l4
ENSDARG00000091944	GBGT1 (5 of 10)
ENSDARG00000093509	cx27.5
ENSDARG00000088637	CR391924.1
ENSDARG00000091936	GBGT1 (7 of 10)
ENSDARG00000035555	gbgt1l3
ENSDARG00000091969	GBGT1 (3 of 10)
ENSDARG00000062221	ENSDARG00000062221
ENSDARG00000084891	5S_rRNA
ENSDARG00000002479	ercc6l
ENSDARG00000068480	map7d2a
ENSDARG00000029003	eif1axa
ENSDARG00000035556	rps6ka3a
ENSDARG00000012387	pdha1a
ENSDARG00000016519	ctdnep1a
ENSDARG00000035557	gabarapa
ENSDARG00000035558	gps2
ENSDARG00000035559	tp53
ENSDARG00000092931	si:ch211-114c12.5
ENSDARG00000035560	CAPG (1 of 2)
ENSDARG00000028542	si:ch211-114c12.2
ENSDARG00000035561	AL928875.1
ENSDARG00000057855	mrps31
ENSDARG00000062271	slc25a15b
ENSDARG00000057706	si:ch211-137i24.10
ENSDARG00000035562	mpdu1a
ENSDARG00000010770	sox19a
ENSDARG00000003032	eif4a1b
ENSDARG00000095538	senp3a
ENSDARG00000093078	plscr3a
ENSDARG00000030887	phf23a
ENSDARG00000034534	atp6v1aa
ENSDARG00000094852	si:ch211-137i24.13
ENSDARG00000094537	si:ch211-137i24.12
ENSDARG00000029039	zdhhc23a
ENSDARG00000011701	ctsll
ENSDARG00000035563	znf703
ENSDARG00000080569	5S_rRNA
ENSDARG00000085740	5S_rRNA
ENSDARG00000026476	tia1l
ENSDARG00000035564	dgcr8
ENSDARG00000081904	BX088551.1
ENSDARG00000002830	trmt2a
ENSDARG00000035565	atp6v0a2b
ENSDARG00000022772	OSBP2 (1 of 2)
ENSDARG00000093639	si:dkey-90a24.1
ENSDARG00000062314	rasl10a
ENSDARG00000020621	ap1b1
ENSDARG00000078803	gas2l1
ENSDARG00000020465	ewsr1b
ENSDARG00000079816	rhbdd3
ENSDARG00000076119	emid1
ENSDARG00000019207	abo
ENSDARG00000040002	pnpla7b
ENSDARG00000002264	mrpl41
ENSDARG00000062083	wdr85
ENSDARG00000078807	C5H9orf142
ENSDARG00000013500	abca2
ENSDARG00000069408	FUT7 (1 of 2)
ENSDARG00000087272	TRPM6
ENSDARG00000031102	C5H9orf41
ENSDARG00000033498	rorb
ENSDARG00000081470	5S_rRNA
ENSDARG00000093253	MFSD3
ENSDARG00000026726	anxa1a
ENSDARG00000092460	si:dkey-229d2.7
ENSDARG00000095684	si:dkey-229d2.6
ENSDARG00000094540	si:dkey-96l17.6
ENSDARG00000035569	cyp1d1
ENSDARG00000030311	TMC2 (1 of 2)
ENSDARG00000056386	tmc1
ENSDARG00000018898	zfand5a
ENSDARG00000002986	gda
ENSDARG00000035570	C5H9orf85
ENSDARG00000035571	fam108b1
ENSDARG00000061600	tmem2
ENSDARG00000039181	trpm3
ENSDARG00000092641	si:dkey-148e22.3
ENSDARG00000081105	mir204-1
ENSDARG00000068194	klf9
ENSDARG00000094696	si:dkey-201c13.2
ENSDARG00000013813	FAM219A (2 of 2)
ENSDARG00000094488	si:ch211-214j8.15
ENSDARG00000007276	ela3l
ENSDARG00000027620	bco2l
ENSDARG00000092556	si:ch211-214j8.12
ENSDARG00000004251	dhfr
ENSDARG00000061641	ankrd34bb
ENSDARG00000020024	fam151b
ENSDARG00000056477	ccdc125
ENSDARG00000018918	rad17
ENSDARG00000035573	zgc:86811
ENSDARG00000061651	marveld2b
ENSDARG00000003091	oclnb
ENSDARG00000016514	gtf2h2
ENSDARG00000021859	ERAP1 (1 of 2)
ENSDARG00000020952	NAALADL1
ENSDARG00000061688	arvcfb
ENSDARG00000094771	si:dkey-104k17.1
ENSDARG00000056550	tango2
ENSDARG00000068227	tmem150a
ENSDARG00000023958	rnf181
ENSDARG00000093823	si:ch211-102c2.8
ENSDARG00000091872	CCDC117
ENSDARG00000036481	tcn2l
ENSDARG00000077653	RABL6 (2 of 2)
ENSDARG00000079387	si:ch211-102c2.4
ENSDARG00000054540	imp4
ENSDARG00000054533	araf
ENSDARG00000068233	CD53
ENSDARG00000088663	lman2lb
ENSDARG00000061509	BX927282.2
ENSDARG00000035515	TM2D2
ENSDARG00000005943	HTRA4
ENSDARG00000094173	si:dkey-49o11.1
ENSDARG00000091665	5S_rRNA
ENSDARG00000061541	unc5db
ENSDARG00000004392	hdr
ENSDARG00000056281	cybasc3a
ENSDARG00000061547	HIST4H4
ENSDARG00000035519	histh1l
ENSDARG00000056284	si:dkeyp-38h2.2
ENSDARG00000044074	loxl2b
ENSDARG00000035521	sfrp1a
ENSDARG00000092987	zmat4a
ENSDARG00000079497	C5H8orf4 (1 of 2)
ENSDARG00000035514	adam28
ENSDARG00000014962	ppp3cca
ENSDARG00000039319	VPS37B (1 of 2)
ENSDARG00000056200	abcb9
ENSDARG00000056204	zgc:113436
ENSDARG00000056211	OGFOD2
ENSDARG00000002771	SLC4A5 (1 of 2)
ENSDARG00000035532	zgc:110329
ENSDARG00000035533	tacr1a
ENSDARG00000061468	ncaph
ENSDARG00000024116	vamp8
ENSDARG00000068262	vamp5
ENSDARG00000080292	BX323557.1
ENSDARG00000061486	DNAH10
ENSDARG00000035530	BX323557.1
ENSDARG00000086567	BX323557.2
ENSDARG00000061506	nsmfb
ENSDARG00000056245	zgc:162952
ENSDARG00000095373	zgc:162952
ENSDARG00000021948	tnc
ENSDARG00000030173	BX901915.1
ENSDARG00000075123	TRAFD1
ENSDARG00000077960	si:ch211-186e20.7
ENSDARG00000091800	zgc:174260
ENSDARG00000090916	CR559930.2
ENSDARG00000087143	serpina7
ENSDARG00000091136	zgc:174259
ENSDARG00000074712	si:ch211-186e20.2
ENSDARG00000056156	NPDC1 (2 of 2)
ENSDARG00000008026	fam129bb
ENSDARG00000056036	stxbp1b
ENSDARG00000068166	dfnb31b
ENSDARG00000056047	noxa1
ENSDARG00000027750	dpp7
ENSDARG00000076592	man1b1
ENSDARG00000092567	si:dkey-61l1.4
ENSDARG00000084389	5S_rRNA
ENSDARG00000021735	cacna1ba
ENSDARG00000068157	ehmt1a
ENSDARG00000068148	arrdc1a
ENSDARG00000078410	AL831768.1
ENSDARG00000035505	nelfb
ENSDARG00000033953	entpd2a.2
ENSDARG00000035506	entpd2a.1
ENSDARG00000025728	grin1b
ENSDARG00000026048	tsc1a
ENSDARG00000068130	C5H9orf9
ENSDARG00000030961	ak8
ENSDARG00000035507	ddx31
ENSDARG00000035508	barhl1a
ENSDARG00000068122	C5H9orf171
ENSDARG00000095308	si:ch211-215c18.3
ENSDARG00000035018	thy1
ENSDARG00000014463	usf1l
ENSDARG00000068114	f11rl
ENSDARG00000017320	f11r
ENSDARG00000061243	UBASH3B (1 of 2)
ENSDARG00000081453	mir100-2
ENSDARG00000082755	mirlet7a-4
ENSDARG00000080032	mir125b-2
ENSDARG00000055722	bco2a
ENSDARG00000055712	sdhda
ENSDARG00000055708	timm8b
ENSDARG00000061110	zbtb44
ENSDARG00000007709	adamts8a
ENSDARG00000084206	5S_rRNA
ENSDARG00000029124	adamts15a
ENSDARG00000061101	snx19a
ENSDARG00000086903	BX294389.1
ENSDARG00000013051	C5H11orf53 (1 of 2)
ENSDARG00000094323	si:dkey-180i4.2
ENSDARG00000061095	stk36
ENSDARG00000068096	atf5a
ENSDARG00000061093	phldb1a
ENSDARG00000002792	arcn1a
ENSDARG00000008840	hmbsa
ENSDARG00000029406	h2afx
ENSDARG00000061066	c2cd2l
ENSDARG00000061061	dpagt1
ENSDARG00000004851	hinfp
ENSDARG00000094286	si:ch211-117m20.4
ENSDARG00000091996	si:ch211-117m20.5
ENSDARG00000068088	tcnl
ENSDARG00000061047	abcg4a
ENSDARG00000055656	pdzd3b
ENSDARG00000011841	atp5l
ENSDARG00000020822	rabl5
ENSDARG00000055647	ftr82
ENSDARG00000093921	si:dkey-7b17.1
ENSDARG00000025403	ftr83
ENSDARG00000055639	ruvbl2
ENSDARG00000093741	si:dkey-7b17.5
ENSDARG00000061017	spns2
ENSDARG00000092633	si:dkey-193h7.5
ENSDARG00000035459	spns3
ENSDARG00000015292	ube2g1a
ENSDARG00000061013	ankfy1
ENSDARG00000061006	cyb5d2
ENSDARG00000094380	zzef1
ENSDARG00000060978	atp2a3
ENSDARG00000035452	camkk1
ENSDARG00000016695	p2rx1
ENSDARG00000035471	MEGF9 (2 of 2)
ENSDARG00000094368	si:dkey-220k22.2
ENSDARG00000094693	si:dkey-220k22.3
ENSDARG00000016866	fam102ab
ENSDARG00000035470	sh3glb2b
ENSDARG00000060946	pip5kl1
ENSDARG00000095623	dpm2
ENSDARG00000035468	slc25a25b
ENSDARG00000013082	uap1l1
ENSDARG00000052787	zdhhc12b
ENSDARG00000079585	pkn3
ENSDARG00000026582	ISCU (2 of 2)
ENSDARG00000068036	tmem119b
ENSDARG00000085697	5S_rRNA
ENSDARG00000021193	CORO1C (2 of 2)
ENSDARG00000010031	ssh1b
ENSDARG00000014951	svopb
ENSDARG00000094922	ungb
ENSDARG00000084282	5S_rRNA
ENSDARG00000078603	myo1hb
ENSDARG00000002949	ppp6c
ENSDARG00000060865	scai
ENSDARG00000035433	arpc5lb
ENSDARG00000035434	zmat5
ENSDARG00000060846	cabp7b
ENSDARG00000092386	si:ch211-169j7.6
ENSDARG00000092315	si:dkeyp-15f12.4
ENSDARG00000092962	si:ch211-169j7.3
ENSDARG00000030839	tescb
ENSDARG00000035435	m17
ENSDARG00000094052	taok3b
ENSDARG00000012944	myhz2
ENSDARG00000035438	myhc4
ENSDARG00000095930	myha
ENSDARG00000095885	si:ch211-158m24.12
ENSDARG00000067997	myhz1.3
ENSDARG00000067995	myhz1.2
ENSDARG00000067990	myhz1.1
ENSDARG00000078411	hspb15
ENSDARG00000031761	dab2
ENSDARG00000016319	c9
ENSDARG00000067984	gas1b
ENSDARG00000009745	fbxw2
ENSDARG00000055229	ncs1a
ENSDARG00000067982	gpr107
ENSDARG00000007429	ndor1
ENSDARG00000022399	ntmt1
ENSDARG00000090214	5S_rRNA
ENSDARG00000054906	ier5l
ENSDARG00000031985	ppp2r4
ENSDARG00000040248	crata
ENSDARG00000095142	FKBP15 (3 of 4)
ENSDARG00000060683	lrsam1
ENSDARG00000006691	rpl12
ENSDARG00000083894	SNORA65
ENSDARG00000085713	SNORA65
ENSDARG00000083937	SNORA65
ENSDARG00000008551	pole3
ENSDARG00000035422	cyr61l1
ENSDARG00000013853	lmo4a
ENSDARG00000041723	TUBB4A (3 of 3)
ENSDARG00000041724	glipr2
ENSDARG00000060702	npffr2.2
ENSDARG00000060578	ENSDARG00000060578
ENSDARG00000060584	si:dkey-226m8.9
ENSDARG00000060596	prkaa1
ENSDARG00000093303	ENSDARG00000093303
ENSDARG00000023645	ccbl1
ENSDARG00000035427	surf6
ENSDARG00000003592	surf1
ENSDARG00000019230	rpl7a
ENSDARG00000082739	SNORD36
ENSDARG00000080936	SNORD36
ENSDARG00000082219	SNORD24
ENSDARG00000082793	SNORD24
ENSDARG00000014148	med22
ENSDARG00000002220	C5H9orf78
ENSDARG00000027501	usp20
ENSDARG00000020136	ptges
ENSDARG00000060631	GARNL3
ENSDARG00000093512	si:dkey-238j22.1
ENSDARG00000028659	ms4a17c.2
ENSDARG00000092593	si:dkey-174k12.3
ENSDARG00000094643	ms4a17c.1
ENSDARG00000022085	si:dkey-34e4.1
ENSDARG00000060374	ttll11
ENSDARG00000075110	dab2ipb
ENSDARG00000095064	si:ch211-254o16.1
ENSDARG00000090406	BX005265.1
ENSDARG00000093985	si:dkeyp-72a4.1
ENSDARG00000054288	zgc:63972
ENSDARG00000060393	fibcd1
ENSDARG00000085747	5S_rRNA
ENSDARG00000085477	5S_rRNA
ENSDARG00000093572	lamc3
ENSDARG00000009336	aif1l
ENSDARG00000005561	gfm2
ENSDARG00000034368	hexb
ENSDARG00000035398	enc1
ENSDARG00000060415	arhgef28
ENSDARG00000085125	5S_rRNA
ENSDARG00000093407	si:ch211-1o14.3
ENSDARG00000091914	si:ch211-1o14.4
ENSDARG00000035399	ankra2
ENSDARG00000035400	btf3
ENSDARG00000029179	foxd1
ENSDARG00000035388	tmem174
ENSDARG00000035389	FCHO2
ENSDARG00000035390	tnpo1
ENSDARG00000086086	TNPO1 (2 of 2)
ENSDARG00000035391	ptcd2
ENSDARG00000060434	MAP1B
ENSDARG00000035415	ptger4b
ENSDARG00000035406	ttc33
ENSDARG00000020364	fbp1b
ENSDARG00000095968	erlin2
ENSDARG00000086523	erlin2
ENSDARG00000093818	CH25H
ENSDARG00000079403	si:dkey-204l11.1
ENSDARG00000067976	ar
ENSDARG00000035420	ophn1
ENSDARG00000054433	yipf6
ENSDARG00000014003	stard8
ENSDARG00000083770	5S_rRNA
ENSDARG00000068731	rxfp2l
ENSDARG00000067981	C5HXorf56
ENSDARG00000007723	efnb1
ENSDARG00000060152	fam155b
ENSDARG00000074591	eda
ENSDARG00000094666	si:ch73-223d24.4
ENSDARG00000004256	wnt11
ENSDARG00000002184	igbp1
ENSDARG00000067806	zgc:158432
ENSDARG00000035330	taf1
ENSDARG00000028401	rhogc
ENSDARG00000009939	efha1
ENSDARG00000020178	nova1
ENSDARG00000077253	alkbh6
ENSDARG00000035329	capns1a
ENSDARG00000053716	NAIF1 (2 of 3)
ENSDARG00000004232	dlb
ENSDARG00000011239	ppp1r14aa
ENSDARG00000008414	exoc3l2a
ENSDARG00000023914	mark4a
ENSDARG00000035327	ckma
ENSDARG00000035326	nccrp1
ENSDARG00000008912	slc8a2a
ENSDARG00000035325	SRSF7
ENSDARG00000035324	hnrpl
ENSDARG00000015937	kptn
ENSDARG00000011989	crx
ENSDARG00000033009	h3f3d
ENSDARG00000035340	zgc:194261
ENSDARG00000030087	NFKBIB
ENSDARG00000035339	CR753866.2
ENSDARG00000035338	TPPP2
ENSDARG00000033466	tagln2
ENSDARG00000039436	il13ra2
ENSDARG00000075580	lrch2
ENSDARG00000083229	BX927261.2
ENSDARG00000078911	zgc:163098
ENSDARG00000060249	WDR44
ENSDARG00000086463	KLHL9
ENSDARG00000089543	LRRN4
ENSDARG00000035682	ltbp3
ENSDARG00000053956	sptbn2
ENSDARG00000053959	cdc42ep2
ENSDARG00000012219	dpf2
ENSDARG00000009121	CHRM1 (2 of 2)
ENSDARG00000020924	MYO1C (2 of 2)
ENSDARG00000014745	epd
ENSDARG00000014910	panx1b
ENSDARG00000035350	ins
ENSDARG00000060297	arhgap35
ENSDARG00000094561	si:ch211-69i14.10
ENSDARG00000077573	tmprss13b
ENSDARG00000012860	tmprss4b
ENSDARG00000060319	scn4bb
ENSDARG00000093246	scn4bb
ENSDARG00000027345	mpzl2b
ENSDARG00000035352	pafah1b2
ENSDARG00000012076	apoa1a
ENSDARG00000092018	RNF214
ENSDARG00000094018	si:dkey-111e8.1
ENSDARG00000095363	si:dkey-111e8.2
ENSDARG00000094849	si:dkey-111e8.3
ENSDARG00000093036	si:ch211-284e13.3
ENSDARG00000093547	si:dkey-111e8.2
ENSDARG00000093960	si:dkey-111e8.5
ENSDARG00000060330	si:ch211-284e13.4
ENSDARG00000094725	si:ch211-284e13.5
ENSDARG00000092354	si:ch211-284e13.6
ENSDARG00000026820	gc3
ENSDARG00000093943	si:ch211-284e13.13
ENSDARG00000094492	si:ch211-284e13.12
ENSDARG00000091997	si:ch211-284e13.11
ENSDARG00000093013	si:ch211-284e13.10
ENSDARG00000093214	si:ch211-284e13.9
ENSDARG00000031336	hsd20b2
ENSDARG00000060366	slc12a9
ENSDARG00000035357	gnb2
ENSDARG00000080699	BX324194.1
ENSDARG00000035360	mink1
ENSDARG00000034262	pld2
ENSDARG00000034307	chrne
ENSDARG00000067889	gltpd2
ENSDARG00000034424	atp1b2b
ENSDARG00000093429	si:dkey-89j23.3
ENSDARG00000003635	atp6v1e1a
ENSDARG00000054574	znhit1
ENSDARG00000092667	si:ch211-271e10.2
ENSDARG00000092222	wu:fb64b08
ENSDARG00000093763	si:ch211-271e10.6
ENSDARG00000095735	si:ch211-271e10.1
ENSDARG00000095026	si:dkey-58f10.14
ENSDARG00000095532	si:dkey-58f10.13
ENSDARG00000092680	si:dkey-58f10.12
ENSDARG00000094935	si:dkey-58f10.11
ENSDARG00000094284	si:dkey-58f10.10
ENSDARG00000093326	si:dkey-58f10.9
ENSDARG00000084899	5S_rRNA
ENSDARG00000093350	si:dkey-58f10.7
ENSDARG00000091972	si:dkey-58f10.7
ENSDARG00000094489	si:dkey-58f10.6
ENSDARG00000095747	cxc64
ENSDARG00000094820	si:dkey-58f10.4
ENSDARG00000095112	si:dkey-58f10.3
ENSDARG00000054597	cnot6l
ENSDARG00000089770	5S_rRNA
ENSDARG00000054606	mrpl1
ENSDARG00000054619	fras1
ENSDARG00000085297	5S_rRNA
ENSDARG00000009196	anxa3a
ENSDARG00000020009	bmp2k
ENSDARG00000094754	si:ch211-191a6.3
ENSDARG00000017703	paqr3a
ENSDARG00000085995	5S_rRNA
ENSDARG00000084421	5S_rRNA
ENSDARG00000060520	antxr2a
ENSDARG00000054683	prdm8b
ENSDARG00000035377	fgf5
ENSDARG00000088753	C5H4orf22
ENSDARG00000060526	bmp3
ENSDARG00000054741	prkg2
ENSDARG00000033614	rasgef1ba
ENSDARG00000067770	CT009619.1
ENSDARG00000028746	BX927346.1
ENSDARG00000095562	si:ch73-138i16.1
